"GEOID","NAME","reald","ESTIMATE","MOE"
"1400000US41051002600","26","Other",467,41.2581118243734
"1400000US41051002600","26","Other.african",0,13.16
"1400000US41051002600","26","Other.anza",0,13.16
"1400000US41051002600","26","Other.arab",0,13.16
"1400000US41051002600","26","Other.european",137,20.406621162015
"1400000US41051002600","26","Other.northam",336,38.6762204671682
"1400000US41051002600","26","ReAfrican",0,13.16
"1400000US41051002600","26","ReCaribbean",0,13.16
"1400000US41051002600","26","ReEastEur",11,3.75568306869736
"1400000US41051002600","26","ReEthiopian",0,13.16
"1400000US41051002600","26","ReHisSou",25,8.98785910617762
"1400000US41051002600","26","ReMidEast",13,3.64507650811338
"1400000US41051002600","26","ReNoAfr",0,13.16
"1400000US41051002600","26","ReSlavic",116,17.1455249518643
"1400000US41051002600","26","ReSomalian",0,13.16
"1400000US41051002600","26","ReWestEur",2329,125.549310831691
"1400000US41051002600","26","Unclassified.unknown",283,30.5760987077734
"1400000US41051002701","27.01","Other",624,37.1557945607075
"1400000US41051002701","27.01","Other.african",33,7.82067324867239
"1400000US41051002701","27.01","Other.anza",0,13.16
"1400000US41051002701","27.01","Other.arab",0,13.16
"1400000US41051002701","27.01","Other.european",194,22.5693460458539
"1400000US41051002701","27.01","Other.northam",144,19.6455291510562
"1400000US41051002701","27.01","ReAfrican",0,13.16
"1400000US41051002701","27.01","ReCaribbean",0,13.16
"1400000US41051002701","27.01","ReEastEur",37,6.43077188698993
"1400000US41051002701","27.01","ReEthiopian",0,13.16
"1400000US41051002701","27.01","ReHisSou",0,13.16
"1400000US41051002701","27.01","ReMidEast",21,5.32533022450252
"1400000US41051002701","27.01","ReNoAfr",0,13.16
"1400000US41051002701","27.01","ReSlavic",200,19.3434444143875
"1400000US41051002701","27.01","ReSomalian",0,13.16
"1400000US41051002701","27.01","ReWestEur",2992,102.873083949957
"1400000US41051002701","27.01","Unclassified.unknown",245,25.0442808765794
"1400000US41051002702","27.02","Other",858,83.2763682839406
"1400000US41051002702","27.02","Other.african",0,13.16
"1400000US41051002702","27.02","Other.anza",0,13.16
"1400000US41051002702","27.02","Other.arab",0,13.16
"1400000US41051002702","27.02","Other.european",283,45.9895195132815
"1400000US41051002702","27.02","Other.northam",109,15.3163988036516
"1400000US41051002702","27.02","ReAfrican",0,13.16
"1400000US41051002702","27.02","ReCaribbean",9,3.1352250018938
"1400000US41051002702","27.02","ReEastEur",74,14.2425559174784
"1400000US41051002702","27.02","ReEthiopian",59,20.7201446996637
"1400000US41051002702","27.02","ReHisSou",53,17.9570794970257
"1400000US41051002702","27.02","ReMidEast",0,13.16
"1400000US41051002702","27.02","ReNoAfr",0,13.16
"1400000US41051002702","27.02","ReSlavic",129,13.155115499778
"1400000US41051002702","27.02","ReSomalian",0,13.16
"1400000US41051002702","27.02","ReWestEur",3032,166.261676667573
"1400000US41051002702","27.02","Unclassified.unknown",439,39.3250487881134
"1400000US41051002801","28.01","Other",599,34.8889337129268
"1400000US41051002801","28.01","Other.african",0,13.16
"1400000US41051002801","28.01","Other.anza",23,7.3828252425816
"1400000US41051002801","28.01","Other.arab",0,13.16
"1400000US41051002801","28.01","Other.european",132,28.0348253271712
"1400000US41051002801","28.01","Other.northam",231,23.8529254272406
"1400000US41051002801","28.01","ReAfrican",29,10.2297972517787
"1400000US41051002801","28.01","ReCaribbean",0,13.16
"1400000US41051002801","28.01","ReEastEur",14,4.64257354545946
"1400000US41051002801","28.01","ReEthiopian",0,13.16
"1400000US41051002801","28.01","ReHisSou",0,13.16
"1400000US41051002801","28.01","ReMidEast",0,13.16
"1400000US41051002801","28.01","ReNoAfr",0,13.16
"1400000US41051002801","28.01","ReSlavic",270,31.2548917761284
"1400000US41051002801","28.01","ReSomalian",0,13.16
"1400000US41051002801","28.01","ReWestEur",2952,200.960315953331
"1400000US41051002801","28.01","Unclassified.unknown",639,65.4416479430339
"1400000US41051002802","28.02","Other",667,43.222668469508
"1400000US41051002802","28.02","Other.african",7,2.36388274349639
"1400000US41051002802","28.02","Other.anza",0,13.16
"1400000US41051002802","28.02","Other.arab",0,13.16
"1400000US41051002802","28.02","Other.european",136,22.856770365966
"1400000US41051002802","28.02","Other.northam",335,40.2601777784202
"1400000US41051002802","28.02","ReAfrican",0,13.16
"1400000US41051002802","28.02","ReCaribbean",0,13.16
"1400000US41051002802","28.02","ReEastEur",158,35.1171862946051
"1400000US41051002802","28.02","ReEthiopian",0,13.16
"1400000US41051002802","28.02","ReHisSou",0,13.16
"1400000US41051002802","28.02","ReMidEast",0,13.16
"1400000US41051002802","28.02","ReNoAfr",0,13.16
"1400000US41051002802","28.02","ReSlavic",193,20.9840690301595
"1400000US41051002802","28.02","ReSomalian",0,13.16
"1400000US41051002802","28.02","ReWestEur",2315,89.3903882846892
"1400000US41051002802","28.02","Unclassified.unknown",446,42.2817803122693
"1400000US41051002901","29.01","Other",733,73.8350787265951
"1400000US41051002901","29.01","Other.african",47,16.8395702086633
"1400000US41051002901","29.01","Other.anza",0,13.16
"1400000US41051002901","29.01","Other.arab",0,13.16
"1400000US41051002901","29.01","Other.european",108,16.3245012787527
"1400000US41051002901","29.01","Other.northam",309,41.8583009949938
"1400000US41051002901","29.01","ReAfrican",0,13.16
"1400000US41051002901","29.01","ReCaribbean",42,12.6614251197288
"1400000US41051002901","29.01","ReEastEur",59,12.8625957139296
"1400000US41051002901","29.01","ReEthiopian",0,13.16
"1400000US41051002901","29.01","ReHisSou",39,12.193545162298
"1400000US41051002901","29.01","ReMidEast",0,13.16
"1400000US41051002901","29.01","ReNoAfr",0,13.16
"1400000US41051002901","29.01","ReSlavic",199,32.6062902252004
"1400000US41051002901","29.01","ReSomalian",0,13.16
"1400000US41051002901","29.01","ReWestEur",4950,409.031325678425
"1400000US41051002901","29.01","Unclassified.unknown",480,46.0114322064365
"1400000US41051002902","29.02","Other",1355,79.8104770534546
"1400000US41051002902","29.02","Other.african",0,13.16
"1400000US41051002902","29.02","Other.anza",0,13.16
"1400000US41051002902","29.02","Other.arab",0,13.16
"1400000US41051002902","29.02","Other.european",91,15.9301922304786
"1400000US41051002902","29.02","Other.northam",856,156.127248113718
"1400000US41051002902","29.02","ReAfrican",0,13.16
"1400000US41051002902","29.02","ReCaribbean",0,13.16
"1400000US41051002902","29.02","ReEastEur",22,7.81764508180053
"1400000US41051002902","29.02","ReEthiopian",0,13.16
"1400000US41051002902","29.02","ReHisSou",72,25.1572082513144
"1400000US41051002902","29.02","ReMidEast",19,6.94756942660525
"1400000US41051002902","29.02","ReNoAfr",0,13.16
"1400000US41051002902","29.02","ReSlavic",491,60.403427865271
"1400000US41051002902","29.02","ReSomalian",0,13.16
"1400000US41051002902","29.02","ReWestEur",4722,224.549700525574
"1400000US41051002902","29.02","Unclassified.unknown",1049,79.5473168941763
"1400000US41051002903","29.03","Other",982,65.9678842648072
"1400000US41051002903","29.03","Other.african",11,4.24445066380798
"1400000US41051002903","29.03","Other.anza",0,13.16
"1400000US41051002903","29.03","Other.arab",0,13.16
"1400000US41051002903","29.03","Other.european",143,21.5714639976057
"1400000US41051002903","29.03","Other.northam",784,77.923052699843
"1400000US41051002903","29.03","ReAfrican",0,13.16
"1400000US41051002903","29.03","ReCaribbean",11,4.24445066380798
"1400000US41051002903","29.03","ReEastEur",30,7.896
"1400000US41051002903","29.03","ReEthiopian",0,13.16
"1400000US41051002903","29.03","ReHisSou",16,4.9315717258801
"1400000US41051002903","29.03","ReMidEast",18,6.65005365109937
"1400000US41051002903","29.03","ReNoAfr",0,13.16
"1400000US41051002903","29.03","ReSlavic",392,45.9528769930404
"1400000US41051002903","29.03","ReSomalian",0,13.16
"1400000US41051002903","29.03","ReWestEur",2933,117.911019332111
"1400000US41051002903","29.03","Unclassified.unknown",822,67.5279512752868
"1400000US41051003000","30","Other",1162,152.527075407942
"1400000US41051003000","30","Other.african",24,7.61334719423724
"1400000US41051003000","30","Other.anza",0,13.16
"1400000US41051003000","30","Other.arab",0,13.16
"1400000US41051003000","30","Other.european",145,24.9981823001694
"1400000US41051003000","30","Other.northam",455,65.0984718839467
"1400000US41051003000","30","ReAfrican",0,13.16
"1400000US41051003000","30","ReCaribbean",0,13.16
"1400000US41051003000","30","ReEastEur",80,22.4364673174611
"1400000US41051003000","30","ReEthiopian",0,13.16
"1400000US41051003000","30","ReHisSou",0,13.16
"1400000US41051003000","30","ReMidEast",22,7.50596033162979
"1400000US41051003000","30","ReNoAfr",4,1.50990928949391
"1400000US41051003000","30","ReSlavic",445,45.6102763544029
"1400000US41051003000","30","ReSomalian",0,13.16
"1400000US41051003000","30","ReWestEur",4381,195.350104791372
"1400000US41051003000","30","Unclassified.unknown",648,49.1853624580017
"1400000US41051003100","31","Other",750,49.9117912941171
"1400000US41051003100","31","Other.african",0,13.16
"1400000US41051003100","31","Other.anza",0,13.16
"1400000US41051003100","31","Other.arab",0,13.16
"1400000US41051003100","31","Other.european",334,33.5016073355071
"1400000US41051003100","31","Other.northam",468,71.8159317530762
"1400000US41051003100","31","ReAfrican",0,13.16
"1400000US41051003100","31","ReCaribbean",144,47.5958229141487
"1400000US41051003100","31","ReEastEur",76,22.5513541375568
"1400000US41051003100","31","ReEthiopian",0,13.16
"1400000US41051003100","31","ReHisSou",0,13.16
"1400000US41051003100","31","ReMidEast",108,31.829262239133
"1400000US41051003100","31","ReNoAfr",0,13.16
"1400000US41051003100","31","ReSlavic",348,33.9613825635088
"1400000US41051003100","31","ReSomalian",0,13.16
"1400000US41051003100","31","ReWestEur",4165,148.504237059082
"1400000US41051003100","31","Unclassified.unknown",658,75.5806344583386
"1400000US41051003200","32","Other",1103,61.3033478673881
"1400000US41051003200","32","Other.african",23,9.3970400027083
"1400000US41051003200","32","Other.anza",0,13.16
"1400000US41051003200","32","Other.arab",0,13.16
"1400000US41051003200","32","Other.european",130,20.6619465231377
"1400000US41051003200","32","Other.northam",231,40.865753371558
"1400000US41051003200","32","ReAfrican",23,6.39278832454978
"1400000US41051003200","32","ReCaribbean",10,3.44763902003966
"1400000US41051003200","32","ReEastEur",196,36.9307079592986
"1400000US41051003200","32","ReEthiopian",55,20.2365089226131
"1400000US41051003200","32","ReHisSou",0,13.16
"1400000US41051003200","32","ReMidEast",104,33.2817894416376
"1400000US41051003200","32","ReNoAfr",0,13.16
"1400000US41051003200","32","ReSlavic",183,22.2888394647972
"1400000US41051003200","32","ReSomalian",0,13.16
"1400000US41051003200","32","ReWestEur",3980,257.645233433495
"1400000US41051003200","32","Unclassified.unknown",512,41.1181726832857
"1400000US41051003301","33.01","Other",1046,53.565719012373
"1400000US41051003301","33.01","Other.african",0,13.16
"1400000US41051003301","33.01","Other.anza",0,13.16
"1400000US41051003301","33.01","Other.arab",0,13.16
"1400000US41051003301","33.01","Other.european",107,15.7291163352396
"1400000US41051003301","33.01","Other.northam",260,32.8198113387707
"1400000US41051003301","33.01","ReAfrican",12,4.39402871804452
"1400000US41051003301","33.01","ReCaribbean",0,13.16
"1400000US41051003301","33.01","ReEastEur",20,5.07423175219658
"1400000US41051003301","33.01","ReEthiopian",17,5.19283536471165
"1400000US41051003301","33.01","ReHisSou",0,13.16
"1400000US41051003301","33.01","ReMidEast",78,28.2106708977295
"1400000US41051003301","33.01","ReNoAfr",0,13.16
"1400000US41051003301","33.01","ReSlavic",171,20.7062639329866
"1400000US41051003301","33.01","ReSomalian",0,13.16
"1400000US41051003301","33.01","ReWestEur",2052,104.211658835816
"1400000US41051003301","33.01","Unclassified.unknown",375,38.9121611935138
"1400000US41051003302","33.02","Other",1187,76.1961354216046
"1400000US41051003302","33.02","Other.african",14,5.65734130908681
"1400000US41051003302","33.02","Other.anza",0,13.16
"1400000US41051003302","33.02","Other.arab",0,13.16
"1400000US41051003302","33.02","Other.european",264,36.7373103091394
"1400000US41051003302","33.02","Other.northam",319,43.0892670307816
"1400000US41051003302","33.02","ReAfrican",0,13.16
"1400000US41051003302","33.02","ReCaribbean",0,13.16
"1400000US41051003302","33.02","ReEastEur",113,32.6012066369866
"1400000US41051003302","33.02","ReEthiopian",0,13.16
"1400000US41051003302","33.02","ReHisSou",0,13.16
"1400000US41051003302","33.02","ReMidEast",26,6.6759442590543
"1400000US41051003302","33.02","ReNoAfr",0,13.16
"1400000US41051003302","33.02","ReSlavic",183,20.2779197373646
"1400000US41051003302","33.02","ReSomalian",0,13.16
"1400000US41051003302","33.02","ReWestEur",2364,125.163692587447
"1400000US41051003302","33.02","Unclassified.unknown",1208,215.7579924309
"1400000US41051003401","34.01","Other",954,61.577351159436
"1400000US41051003401","34.01","Other.african",100,24.5408419578465
"1400000US41051003401","34.01","Other.anza",0,13.16
"1400000US41051003401","34.01","Other.arab",0,13.16
"1400000US41051003401","34.01","Other.european",112,18.0527039768285
"1400000US41051003401","34.01","Other.northam",424,50.1414781144314
"1400000US41051003401","34.01","ReAfrican",18,6.16106855078727
"1400000US41051003401","34.01","ReCaribbean",26,8.73710279497729
"1400000US41051003401","34.01","ReEastEur",24,6.12859094735486
"1400000US41051003401","34.01","ReEthiopian",7,3.04658263469088
"1400000US41051003401","34.01","ReHisSou",0,13.16
"1400000US41051003401","34.01","ReMidEast",48,10.4848588748252
"1400000US41051003401","34.01","ReNoAfr",0,13.16
"1400000US41051003401","34.01","ReSlavic",218,22.9120510853459
"1400000US41051003401","34.01","ReSomalian",54,17.8704096308674
"1400000US41051003401","34.01","ReWestEur",1955,103.571399928986
"1400000US41051003401","34.01","Unclassified.unknown",724,50.3697818091363
"1400000US41051003402","34.02","Other",1717,133.208185500648
"1400000US41051003402","34.02","Other.african",0,13.16
"1400000US41051003402","34.02","Other.anza",46,15.9093698296004
"1400000US41051003402","34.02","Other.arab",0,13.16
"1400000US41051003402","34.02","Other.european",229,35.9786170393263
"1400000US41051003402","34.02","Other.northam",256,24.2298504715774
"1400000US41051003402","34.02","ReAfrican",7,2.67280863512523
"1400000US41051003402","34.02","ReCaribbean",50,12.4903605357291
"1400000US41051003402","34.02","ReEastEur",74,14.5951460424348
"1400000US41051003402","34.02","ReEthiopian",114,37.5616037938012
"1400000US41051003402","34.02","ReHisSou",9,3.24027421679092
"1400000US41051003402","34.02","ReMidEast",54,18.977483164266
"1400000US41051003402","34.02","ReNoAfr",0,13.16
"1400000US41051003402","34.02","ReSlavic",261,35.6370371672857
"1400000US41051003402","34.02","ReSomalian",0,13.16
"1400000US41051003402","34.02","ReWestEur",3109,152.529182169962
"1400000US41051003402","34.02","Unclassified.unknown",680,42.9311121747678
"1400000US41051003501","35.01","Other",695,41.7650241844178
"1400000US41051003501","35.01","Other.african",0,13.16
"1400000US41051003501","35.01","Other.anza",13,4.69473893044118
"1400000US41051003501","35.01","Other.arab",0,13.16
"1400000US41051003501","35.01","Other.european",436,55.1131467256226
"1400000US41051003501","35.01","Other.northam",231,33.7921399838409
"1400000US41051003501","35.01","ReAfrican",72,24.3159713460104
"1400000US41051003501","35.01","ReCaribbean",23,8.2438957947684
"1400000US41051003501","35.01","ReEastEur",13,4.90129951517962
"1400000US41051003501","35.01","ReEthiopian",0,13.16
"1400000US41051003501","35.01","ReHisSou",0,13.16
"1400000US41051003501","35.01","ReMidEast",36,10.343571116278
"1400000US41051003501","35.01","ReNoAfr",24,8.44495641640619
"1400000US41051003501","35.01","ReSlavic",344,35.9496487439377
"1400000US41051003501","35.01","ReSomalian",0,13.16
"1400000US41051003501","35.01","ReWestEur",2897,124.8343396924
"1400000US41051003501","35.01","Unclassified.unknown",652,65.4544652487514
"1400000US41051003502","35.02","Other",879,83.3072323514742
"1400000US41051003502","35.02","Other.african",0,13.16
"1400000US41051003502","35.02","Other.anza",0,13.16
"1400000US41051003502","35.02","Other.arab",0,13.16
"1400000US41051003502","35.02","Other.european",187,30.0714593832341
"1400000US41051003502","35.02","Other.northam",200,26.4988004870032
"1400000US41051003502","35.02","ReAfrican",94,31.1371386299785
"1400000US41051003502","35.02","ReCaribbean",0,13.16
"1400000US41051003502","35.02","ReEastEur",24,4.87500405769062
"1400000US41051003502","35.02","ReEthiopian",37,10.8538840225516
"1400000US41051003502","35.02","ReHisSou",0,13.16
"1400000US41051003502","35.02","ReMidEast",88,23.5062384219594
"1400000US41051003502","35.02","ReNoAfr",0,13.16
"1400000US41051003502","35.02","ReSlavic",162,21.9921489016535
"1400000US41051003502","35.02","ReSomalian",0,13.16
"1400000US41051003502","35.02","ReWestEur",1890,120.50309929339
"1400000US41051003502","35.02","Unclassified.unknown",425,37.0365274787945
"1400000US41051003601","36.01","Other",909,59.9647064530462
"1400000US41051003601","36.01","Other.african",46,17.2944194250631
"1400000US41051003601","36.01","Other.anza",0,13.16
"1400000US41051003601","36.01","Other.arab",9,3.33493069643134
"1400000US41051003601","36.01","Other.european",134,17.9474701803625
"1400000US41051003601","36.01","Other.northam",352,55.0210697216303
"1400000US41051003601","36.01","ReAfrican",0,13.16
"1400000US41051003601","36.01","ReCaribbean",0,13.16
"1400000US41051003601","36.01","ReEastEur",107,19.8563493009793
"1400000US41051003601","36.01","ReEthiopian",142,46.0889986839322
"1400000US41051003601","36.01","ReHisSou",0,13.16
"1400000US41051003601","36.01","ReMidEast",9,3.33493069643134
"1400000US41051003601","36.01","ReNoAfr",0,13.16
"1400000US41051003601","36.01","ReSlavic",245,39.1210951965177
"1400000US41051003601","36.01","ReSomalian",0,13.16
"1400000US41051003601","36.01","ReWestEur",3069,134.698406998051
"1400000US41051003601","36.01","Unclassified.unknown",986,68.493264643321
"1400000US41051003602","36.02","Other",2437,128.023280933586
"1400000US41051003602","36.02","Other.african",33,11.1754113486932
"1400000US41051003602","36.02","Other.anza",0,13.16
"1400000US41051003602","36.02","Other.arab",0,13.16
"1400000US41051003602","36.02","Other.european",296,33.0359456927224
"1400000US41051003602","36.02","Other.northam",454,57.9392726373916
"1400000US41051003602","36.02","ReAfrican",0,13.16
"1400000US41051003602","36.02","ReCaribbean",0,13.16
"1400000US41051003602","36.02","ReEastEur",109,17.1459195145667
"1400000US41051003602","36.02","ReEthiopian",0,13.16
"1400000US41051003602","36.02","ReHisSou",21,10.8986681468425
"1400000US41051003602","36.02","ReMidEast",4,1.8988887046112
"1400000US41051003602","36.02","ReNoAfr",0,13.16
"1400000US41051003602","36.02","ReSlavic",366,36.2910824127292
"1400000US41051003602","36.02","ReSomalian",0,13.16
"1400000US41051003602","36.02","ReWestEur",3839,173.122182920221
"1400000US41051003602","36.02","Unclassified.unknown",1571,136.573171546657
"1400000US41051003603","36.03","Other",350,27.3877679779222
"1400000US41051003603","36.03","Other.african",24,5.96581878810445
"1400000US41051003603","36.03","Other.anza",0,13.16
"1400000US41051003603","36.03","Other.arab",0,13.16
"1400000US41051003603","36.03","Other.european",67,9.10823591248602
"1400000US41051003603","36.03","Other.northam",97,12.9430770177535
"1400000US41051003603","36.03","ReAfrican",8,3.38925893448701
"1400000US41051003603","36.03","ReCaribbean",3,1.39582878606224
"1400000US41051003603","36.03","ReEastEur",5,1.64705496644769
"1400000US41051003603","36.03","ReEthiopian",0,13.16
"1400000US41051003603","36.03","ReHisSou",0,13.16
"1400000US41051003603","36.03","ReMidEast",0,13.16
"1400000US41051003603","36.03","ReNoAfr",0,13.16
"1400000US41051003603","36.03","ReSlavic",41,6.96604574435885
"1400000US41051003603","36.03","ReSomalian",2,1.01070492108231
"1400000US41051003603","36.03","ReWestEur",1213,78.1930639283306
"1400000US41051003603","36.03","Unclassified.unknown",380,32.1624845384728
"1400000US41051003701","37.01","Other",1576,101.807261189649
"1400000US41051003701","37.01","Other.african",0,13.16
"1400000US41051003701","37.01","Other.anza",0,13.16
"1400000US41051003701","37.01","Other.arab",0,13.16
"1400000US41051003701","37.01","Other.european",108,15.6164572827034
"1400000US41051003701","37.01","Other.northam",603,82.0327787857543
"1400000US41051003701","37.01","ReAfrican",4,1.88099114498182
"1400000US41051003701","37.01","ReCaribbean",0,13.16
"1400000US41051003701","37.01","ReEastEur",46,8.94787766386533
"1400000US41051003701","37.01","ReEthiopian",35,10.3301546878544
"1400000US41051003701","37.01","ReHisSou",0,13.16
"1400000US41051003701","37.01","ReMidEast",8,3.23505049226438
"1400000US41051003701","37.01","ReNoAfr",0,13.16
"1400000US41051003701","37.01","ReSlavic",73,13.3036673562217
"1400000US41051003701","37.01","ReSomalian",0,13.16
"1400000US41051003701","37.01","ReWestEur",2594,104.972108280902
"1400000US41051003701","37.01","Unclassified.unknown",685,58.0049136630898
"1400000US41051003702","37.02","Other",677,34.8306171788916
"1400000US41051003702","37.02","Other.african",0,13.16
"1400000US41051003702","37.02","Other.anza",5,2.0693681553798
"1400000US41051003702","37.02","Other.arab",0,13.16
"1400000US41051003702","37.02","Other.european",94,12.5060577296565
"1400000US41051003702","37.02","Other.northam",114,14.1668313037002
"1400000US41051003702","37.02","ReAfrican",11,3.60870410431501
"1400000US41051003702","37.02","ReCaribbean",0,13.16
"1400000US41051003702","37.02","ReEastEur",30,7.53339958534658
"1400000US41051003702","37.02","ReEthiopian",0,13.16
"1400000US41051003702","37.02","ReHisSou",6,2.02809220697679
"1400000US41051003702","37.02","ReMidEast",0,13.16
"1400000US41051003702","37.02","ReNoAfr",0,13.16
"1400000US41051003702","37.02","ReSlavic",92,10.0348370845022
"1400000US41051003702","37.02","ReSomalian",0,13.16
"1400000US41051003702","37.02","ReWestEur",1603,80.2823623247193
"1400000US41051003702","37.02","Unclassified.unknown",571,49.0745850167121
"1400000US41051003801","38.01","Other",649,49.1669971468413
"1400000US41051003801","38.01","Other.african",0,13.16
"1400000US41051003801","38.01","Other.anza",35,12.0829141274984
"1400000US41051003801","38.01","Other.arab",0,13.16
"1400000US41051003801","38.01","Other.european",177,25.8971279488672
"1400000US41051003801","38.01","Other.northam",471,38.6021603896725
"1400000US41051003801","38.01","ReAfrican",0,13.16
"1400000US41051003801","38.01","ReCaribbean",11,4.13382968625946
"1400000US41051003801","38.01","ReEastEur",8,2.96328384145022
"1400000US41051003801","38.01","ReEthiopian",0,13.16
"1400000US41051003801","38.01","ReHisSou",0,13.16
"1400000US41051003801","38.01","ReMidEast",0,13.16
"1400000US41051003801","38.01","ReNoAfr",0,13.16
"1400000US41051003801","38.01","ReSlavic",148,19.5450645752323
"1400000US41051003801","38.01","ReSomalian",0,13.16
"1400000US41051003801","38.01","ReWestEur",2286,95.3991508917925
"1400000US41051003801","38.01","Unclassified.unknown",234,21.6509748221645
"1400000US41051003802","38.02","Other",777,44.4959576984247
"1400000US41051003802","38.02","Other.african",0,13.16
"1400000US41051003802","38.02","Other.anza",0,13.16
"1400000US41051003802","38.02","Other.arab",0,13.16
"1400000US41051003802","38.02","Other.european",91,12.1685532418608
"1400000US41051003802","38.02","Other.northam",316,34.37656436804
"1400000US41051003802","38.02","ReAfrican",0,13.16
"1400000US41051003802","38.02","ReCaribbean",313,73.6650120397228
"1400000US41051003802","38.02","ReEastEur",47,9.52041529425056
"1400000US41051003802","38.02","ReEthiopian",0,13.16
"1400000US41051003802","38.02","ReHisSou",0,13.16
"1400000US41051003802","38.02","ReMidEast",40,10.1271095333269
"1400000US41051003802","38.02","ReNoAfr",0,13.16
"1400000US41051003802","38.02","ReSlavic",175,20.6539232607875
"1400000US41051003802","38.02","ReSomalian",0,13.16
"1400000US41051003802","38.02","ReWestEur",2476,140.659211719985
"1400000US41051003802","38.02","Unclassified.unknown",728,66.454029893792
"1400000US41051003803","38.03","Other",741,55.5736171476628
"1400000US41051003803","38.03","Other.african",3,1.45282466251093
"1400000US41051003803","38.03","Other.anza",0,13.16
"1400000US41051003803","38.03","Other.arab",0,13.16
"1400000US41051003803","38.03","Other.european",346,62.4060729822227
"1400000US41051003803","38.03","Other.northam",715,103.296635124892
"1400000US41051003803","38.03","ReAfrican",0,13.16
"1400000US41051003803","38.03","ReCaribbean",0,13.16
"1400000US41051003803","38.03","ReEastEur",22,6.1868185382311
"1400000US41051003803","38.03","ReEthiopian",79,20.4043004382655
"1400000US41051003803","38.03","ReHisSou",0,13.16
"1400000US41051003803","38.03","ReMidEast",77,27.667926870521
"1400000US41051003803","38.03","ReNoAfr",0,13.16
"1400000US41051003803","38.03","ReSlavic",57,10.5661642253705
"1400000US41051003803","38.03","ReSomalian",0,13.16
"1400000US41051003803","38.03","ReWestEur",3039,172.167777849109
"1400000US41051003803","38.03","Unclassified.unknown",656,74.8845033530803
"1400000US41051003902","39.02","Other",1000,73.7291771023351
"1400000US41051003902","39.02","Other.african",0,13.16
"1400000US41051003902","39.02","Other.anza",10,3.29821474437308
"1400000US41051003902","39.02","Other.arab",0,13.16
"1400000US41051003902","39.02","Other.european",175,29.2026884667748
"1400000US41051003902","39.02","Other.northam",441,74.0037490329882
"1400000US41051003902","39.02","ReAfrican",0,13.16
"1400000US41051003902","39.02","ReCaribbean",0,13.16
"1400000US41051003902","39.02","ReEastEur",32,8.66245191905848
"1400000US41051003902","39.02","ReEthiopian",0,13.16
"1400000US41051003902","39.02","ReHisSou",11,3.70033599825746
"1400000US41051003902","39.02","ReMidEast",9,3.12333477632482
"1400000US41051003902","39.02","ReNoAfr",0,13.16
"1400000US41051003902","39.02","ReSlavic",173,18.8462015105167
"1400000US41051003902","39.02","ReSomalian",0,13.16
"1400000US41051003902","39.02","ReWestEur",2243,102.520855551444
"1400000US41051003902","39.02","Unclassified.unknown",436,41.4338405842676
"1400000US41051003903","39.03","Other",1312,100.188333027105
"1400000US41051003903","39.03","Other.african",0,13.16
"1400000US41051003903","39.03","Other.anza",0,13.16
"1400000US41051003903","39.03","Other.arab",0,13.16
"1400000US41051003903","39.03","Other.european",76,18.1709219754392
"1400000US41051003903","39.03","Other.northam",114,18.6846946824132
"1400000US41051003903","39.03","ReAfrican",25,8.0487414233531
"1400000US41051003903","39.03","ReCaribbean",0,13.16
"1400000US41051003903","39.03","ReEastEur",18,5.90770322862447
"1400000US41051003903","39.03","ReEthiopian",0,13.16
"1400000US41051003903","39.03","ReHisSou",0,13.16
"1400000US41051003903","39.03","ReMidEast",0,13.16
"1400000US41051003903","39.03","ReNoAfr",0,13.16
"1400000US41051003903","39.03","ReSlavic",69,17.7612395242421
"1400000US41051003903","39.03","ReSomalian",0,13.16
"1400000US41051003903","39.03","ReWestEur",1793,121.753866832588
"1400000US41051003903","39.03","Unclassified.unknown",602,64.9665671182109
"1400000US41051003904","39.04","Other",1104,72.9453173205793
"1400000US41051003904","39.04","Other.african",0,13.16
"1400000US41051003904","39.04","Other.anza",12,5.8519010906713
"1400000US41051003904","39.04","Other.arab",0,13.16
"1400000US41051003904","39.04","Other.european",147,23.5443408553414
"1400000US41051003904","39.04","Other.northam",471,57.7643336908684
"1400000US41051003904","39.04","ReAfrican",0,13.16
"1400000US41051003904","39.04","ReCaribbean",0,13.16
"1400000US41051003904","39.04","ReEastEur",12,4.41016492747153
"1400000US41051003904","39.04","ReEthiopian",0,13.16
"1400000US41051003904","39.04","ReHisSou",0,13.16
"1400000US41051003904","39.04","ReMidEast",34,12.2599412162131
"1400000US41051003904","39.04","ReNoAfr",0,13.16
"1400000US41051003904","39.04","ReSlavic",255,26.6983297288894
"1400000US41051003904","39.04","ReSomalian",0,13.16
"1400000US41051003904","39.04","ReWestEur",3180,181.294859673751
"1400000US41051003904","39.04","Unclassified.unknown",534,52.8411282619893
"1400000US41051004002","40.02","Other",2002,91.3142819035582
"1400000US41051004002","40.02","Other.african",41,14.2622543537128
"1400000US41051004002","40.02","Other.anza",0,13.16
"1400000US41051004002","40.02","Other.arab",0,13.16
"1400000US41051004002","40.02","Other.european",316,29.1448322606256
"1400000US41051004002","40.02","Other.northam",473,51.6617743343664
"1400000US41051004002","40.02","ReAfrican",6,3.05212893936347
"1400000US41051004002","40.02","ReCaribbean",15,4.01005655352889
"1400000US41051004002","40.02","ReEastEur",26,5.95730793857427
"1400000US41051004002","40.02","ReEthiopian",0,13.16
